author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
VESPER;developer;https://www.cian.ru/sale/flat/286258299/;Москва;sale;flat;5;9;2;104.2;174388599;Тверской;1-я Тверская-Ямская ;2А;Маяковская;Vesper Tverskaya
ID 108172779;real_estate_agent;https://www.cian.ru/sale/flat/315053628/;Москва;sale;flat;5;8;2;111.6;105287600;Таганский;Славянская площадь;2/5с1;Китай-город;LUMIN
Стадион Спартак;developer;https://www.cian.ru/sale/flat/309287795/;Москва;sale;flat;3;20;2;64.5;34243050;Покровское-Стрешнево;;;Спартак;Клубный Город на Реке Примавера ЖК
hoomie;real_estate_agent;https://www.cian.ru/sale/flat/315810480/;Москва;sale;flat;12;20;2;61.58;27386365;Даниловский;Автозаводская ;26/1;Тульская;FORST
Пионер;developer;https://www.cian.ru/sale/flat/314018980/;Москва;sale;flat;2;18;2;48.4;40358833;Донской;м. Ленинский проспект;;Ленинский проспект;Шифт ЖК
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/312423439/;Москва;sale;flat;2;41;2;69.3;46000000;Хорошевский;Ленинградский проспект;37/5;Аэропорт;Прайм Парк
ANT Development;developer;https://www.cian.ru/sale/flat/314894284/;Москва;sale;flat;2;10;2;59.8;85514000;Дорогомилово;;3к8;Парк Победы;Виктори Парк Резиденсез ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/314214696/;Москва;sale;flat;24;41;2;72.0;68500000;Хорошевский;Ленинградский проспект;37/4;ЦСКА;Прайм Парк
Tekta Group;developer;https://www.cian.ru/sale/flat/301260611/;Москва;sale;flat;6;27;2;40.5;27814730;Даниловский;;1;Крестьянская застава;Эра ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/310717982/;Москва;sale;flat;6;12;2;76.5;76500000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
Sminex;developer;https://www.cian.ru/sale/flat/306155076/;Москва;sale;flat;2;22;2;99.7;92780000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
Мария Науменко;realtor;https://www.cian.ru/sale/flat/315881967/;Москва;sale;flat;9;9;2;44.0;18000000;Левобережный;Фестивальная ;11;Речной вокзал;
Sminex;developer;https://www.cian.ru/sale/flat/315385353/;Москва;sale;flat;3;14;2;86.6;105720000;Пресненский;;;Белорусская;Тишинский Бульвар ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/315973415/;Москва;sale;flat;8;12;2;93.4;62000000;Мещанский;Протопоповский переулок;17С2;Проспект Мира;
Компания PIONEER;developer;https://www.cian.ru/sale/flat/313114568/;Москва;sale;flat;3;11;2;56.2;;Даниловский;Дербеневская ;1С5;Павелецкая;"Клубный дом ""OPUS"""
GLINCOM;official_representative;https://www.cian.ru/sale/flat/310272059/;Москва;sale;flat;4;8;2;58.7;26602840;Савеловский; Верхняя Масловка;20;Петровский Парк;Verdi
Главстрой;developer;https://www.cian.ru/sale/flat/306076627/;Москва;sale;flat;7;26;2;64.5;33064441;Филевский парк;Береговой проезд;2;Фили;Береговой-2
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/311033212/;Москва;sale;flat;9;14;2;67.0;57000000;Раменки;проспект Генерала Дорохова;39к1Б;Поклонная;Собрание клубных домов West Garden
Capital Group;developer;https://www.cian.ru/sale/flat/313877981/;Москва;sale;flat;11;18;2;45.8;62598031;Дорогомилово;;;Москва-Сити;Бадаевский ЖК
SHOW ME;real_estate_agent;https://www.cian.ru/sale/flat/309770871/;Москва;sale;flat;6;8;2;61.1;25500000;Савеловский; Верхняя Масловка;20;Петровский Парк;Verdi
VESPER;developer;https://www.cian.ru/sale/flat/308803465/;Москва;sale;flat;1;6;2;173.3;467910000;Пресненский;Патриаршие Пруды мкр;;Пушкинская;Клубный дом Левенсон
ID 46607964;homeowner;https://www.cian.ru/sale/flat/315442424/;Москва;sale;flat;6;8;2;45.8;32000000;Красносельский; Маши Порываевой;38;Площадь трёх вокзалов;
Пионер;developer;https://www.cian.ru/sale/flat/314720713/;Москва;sale;flat;2;39;2;35.4;;Даниловский;;;Павелецкая;Хай Лайф ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308907057/;Москва;sale;flat;5;21;2;64.76;70000000;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
Capital Group;developer;https://www.cian.ru/sale/flat/310411669/;Москва;sale;flat;37;58;2;109.7;43157704;Ростокино;проспект Мира;188Бк1;Ростокино;Триколор
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/313296107/;Москва;sale;flat;5;13;2;107.0;255000000;Хамовники;Погодинская ;2;Фрунзенская;Жизнь на Плющихе
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/311215931/;Москва;sale;flat;6;27;2;86.7;84199000;Замоскворечье;Шлюзовая набережная;2/1С1;Павелецкая;Монблан
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/316117457/;Москва;sale;flat;24;36;2;71.8;68500000;Хорошевский;Ленинградский проспект;37/4;ЦСКА;Прайм Парк
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/311847066/;Москва;sale;flat;15;24;2;60.3;11800000;Бирюлево Восточное;6-я Радиальная ;7/1к2;Каспийская;Царицыно-2
Ташир;developer;https://www.cian.ru/sale/flat/274701407/;Москва;sale;flat;2;17;2;45.0;;Раменки;Мичуринский проспект;вл30Б;Ломоносовский проспект;Legacy
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/315938438/;Москва;sale;flat;7;12;2;52.1;11500000;Бирюлево Восточное;Липецкая ;13;Лебедянская;
Донстрой;developer;https://www.cian.ru/sale/flat/316120072/;Москва;sale;flat;3;25;2;57.8;;Лефортово;;;Площадь Ильича;Символ ЖК
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/315436841/;Москва;sale;flat;8;9;2;46.1;10800000;Ивановское;шоссе Энтузиастов;98К4;Новогиреево;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/314952668/;Москва;sale;flat;1;9;2;47.1;10699999;Выхино-Жулебино; Чугунные Ворота;21К4;Юго-Восточная;
MR Group;developer;https://www.cian.ru/sale/flat/315367104/;Москва;sale;flat;3;7;2;130.0;325000000;Тверской;Никольская ;8;Площадь Революции;Nicole
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/315756080/;Москва;sale;flat;5;18;2;96.0;84000000;Элегантная кв-ра в е Пресни2-комн. квартира;96 м²;;;
Новые Ватутинки;real_estate_agent;https://www.cian.ru/sale/flat/314716710/;Москва;sale;flat;4;15;2;59.7;12500000;; Гренадерская;9к3;Ольховая;Новые Ватутинки, мкр. Десна
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/314940906/;Москва;sale;flat;5;9;2;98.2;190000000;Тверской;1-я Тверская-Ямская ;2А;Маяковская;Vesper Tverskaya
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/314512206/;Москва;sale;flat;6;9;2;40.0;13650000;Гольяново;Байкальская ;15;Щёлковская;
КОРТРОС;developer;https://www.cian.ru/sale/flat/296640282/;Москва;sale;flat;15;49;2;59.6;;Марьина роща;;;Марьина Роща;Тэйт ЖК
ID 72053763;unknown;https://www.cian.ru/sale/flat/315687905/;Москва;sale;flat;14;16;2;63.0;29400000;Тропарево-Никулино; 26 Бакинских Комиссаров;8к6;Юго-Западная;
ID 104975303;homeowner;https://www.cian.ru/sale/flat/312155484/;Москва;sale;flat;4;5;2;43.0;13400000;Щукино;Новощукинская ;9;Щукинская;
Основа;developer;https://www.cian.ru/sale/flat/304955152/;Москва;sale;flat;2;20;2;35.32;12397320;Преображенское;Потешная ;вл5с1;Преображенская площадь;EvoPark Сокольники
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/315281237/;Москва;sale;flat;15;29;2;74.9;35750000;Раменки; Василия Ланового;5;Аминьевская;Событие
ID 59207472;realtor;https://www.cian.ru/sale/flat/307229057/;Москва;sale;flat;3;9;2;40.1;13400000;Преображенское;Халтуринская ;11;Преображенская площадь;
Sminex;developer;https://www.cian.ru/sale/flat/315094916/;Москва;sale;flat;16;21;2;60.3;36550000;Марфино; Академика Королева;21;Бутырская;Дом Достижение
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/314446922/;Москва;sale;flat;4;13;2;74.0;79000000;Пресненский;Большая Садовая ;5к1;Маяковская;Квартал апартаментов Сады Пекина
Дмитрий Казаченко;realtor;https://www.cian.ru/sale/flat/315236960/;Москва;sale;flat;8;14;2;53.0;16950000;Люблино;Краснодарская ;10А;Депо;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/315412994/;Москва;sale;flat;16;41;2;55.0;33900000;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
ТКБ БАНК;real_estate_agent;https://www.cian.ru/sale/flat/294458255/;Москва;sale;flat;1;9;2;48.2;6050000;Матушкино;Зеленоград;к433;Зеленоград — Крюково;
MR Group;developer;https://www.cian.ru/sale/flat/309402371/;Москва;sale;flat;7;24;2;54.24;27450864;Алексеевский;;;Улица Сергея Эйзенштейна;Мира ЖК
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/315832202/;Москва;sale;flat;5;13;2;62.4;34000000;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
Виктория Грудько;realtor;https://www.cian.ru/sale/flat/315201717/;Москва;sale;flat;4;9;2;45.1;16000000;Коньково; Бутлерова;4К3;Беляево;
Третий Рим;developer;https://www.cian.ru/sale/flat/310065847/;Москва;sale;flat;3;8;2;97.7;268675000;Арбат;Никитский бульвар;6/20;Арбатская;Никитский-6
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/315751206/;Москва;sale;flat;4;7;2;174.0;458997856;Хамовники;Пречистенская набережная;17-19;Кропоткинская;Barkli Plaza
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/315928559/;Москва;sale;flat;3;9;2;45.0;13900000;Богородское;Краснобогатырская ;25;Бульвар Рокоссовского;
ID 129548812;developer;https://www.cian.ru/sale/flat/315968544/;Москва;sale;flat;6;16;2;30.97;18769678;Хорошево-Мневники; Берзарина;37;Серебряный Бор;Квартал Серебряный Бор
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315643056/;Москва;sale;flat;7;17;2;73.0;91250000;Пресненский; Сергея Макеева;9к2;Улица 1905 года;RedSide
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/315540093/;Москва;sale;flat;15;17;2;53.6;13999000;Орехово-Борисово Южное;Гурьевский проезд;19К3;Зябликово;
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/313284727/;Москва;sale;flat;7;21;2;64.2;;Савеловский;;;Гражданская;Петровский Парк 2 ЖК
BROKER TREE;real_estate_agent;https://www.cian.ru/sale/flat/316032223/;Москва;sale;flat;6;11;2;75.4;26500000;Даниловский;набережная Марка Шагала;11к2;ЗИЛ;Shagal
capital city;real_estate_agent;https://www.cian.ru/sale/flat/315422849/;Москва;sale;flat;46;95;2;110.0;68000000;Пресненский;набережная Пресненская;12;Деловой центр;Башня Федерация
Regions Development;developer;https://www.cian.ru/sale/flat/315160331/;Москва;sale;flat;11;24;2;58.2;;Нагатинский затон;;;Технопарк;Дрим Тауэрс ЖК
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/313945749/;Москва;sale;flat;12;13;2;70.0;50000000;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
Top Realty;real_estate_agent;https://www.cian.ru/sale/flat/315854888/;Москва;sale;flat;20;28;2;62.0;35500000;Раменки;Винницкая ;8к3;Раменки;Настоящее
MR Group;developer;https://www.cian.ru/sale/flat/300287890/;Москва;sale;flat;5;43;2;58.7;29915868;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/314905510/;Москва;sale;flat;5;34;2;86.3;43000000;Хорошево-Мневники;Карамышевская набережная;2А;Народное Ополчение;Утесов
ID 527528;homeowner;https://www.cian.ru/sale/flat/315887999/;Москва;sale;flat;13;19;2;91.8;43500000;Восточное Измайлово;Измайловский бульвар;58;Первомайская;
Tekta Group;developer;https://www.cian.ru/sale/flat/301425716/;Москва;sale;flat;32;34;2;39.6;18910812;Нагорный;Электролитный проезд;12Б;Нагорная;Twelve
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/316015975/;Москва;sale;flat;2;5;2;107.7;400000000;Пресненский;Большая Никитская ;9;Арбатская;Stella di Mosca Hotel & Residences
Дмитрий Казаченко;realtor;https://www.cian.ru/sale/flat/315315554/;Москва;sale;flat;8;14;2;53.0;16990000;Ново-Переделкино; Шолохова;28;Новопеределкино;
UNIQ Development;developer;https://www.cian.ru/sale/flat/307668269/;Москва;sale;flat;6;25;2;61.6;51128000;Фили-Давыдково;43-й кв-л;;Кунцевская;Springs
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315965458/;Москва;sale;flat;12;19;2;84.0;59000000;Хорошево-Мневники;Шелепихинская набережная;34к2;Шелепиха;Сердце Столицы
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/315695731/;Москва;sale;flat;8;9;2;41.6;10000000;Можайский; Горбунова;11К4;Сетунь;
Мангазея;developer;https://www.cian.ru/sale/flat/313794864/;Москва;sale;flat;13;41;2;64.8;;Даниловский;;;Тульская;Мангазея на Тульской ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/315533393/;Москва;sale;flat;2;5;2;107.7;400000000;Пресненский;Большая Никитская ;9;Арбатская;Stella di Mosca Hotel & Residences
Алексей Рыбаков;realtor;https://www.cian.ru/sale/flat/315138788/;Москва;sale;flat;1;5;2;43.0;10800000;Измайлово;Измайловский проезд;6К2;Измайловская;
Hutton Development;developer;https://www.cian.ru/sale/flat/314886849/;Москва;sale;flat;6;17;2;101.5;;Гагаринский;Ленинский проспект;38Ак1;Ленинский проспект;Lunar
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/315658248/;Москва;sale;flat;17;32;2;55.0;50000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/315660003/;Москва;sale;flat;13;32;2;50.7;46000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/305274218/;Москва;sale;flat;2;5;2;84.63;128500000;Басманный;Потаповский переулок;6С1;Чистые пруды;Абрикосов
ID 103843695;homeowner;https://www.cian.ru/sale/flat/316006836/;Москва;sale;flat;8;12;2;46.3;17200000;Коньково; Бутлерова;14К2;Беляево;
Absolute Premium;developer;https://www.cian.ru/sale/flat/310846093/;Москва;sale;flat;9;17;2;49.8;72176000;Хамовники;;;Воробьёвы горы;Коллекция Лужники ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/314713333/;Москва;sale;flat;8;22;2;87.2;38000000;Раменки; Пырьева;9К1;Поклонная;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/309979871/;Москва;sale;flat;6;13;2;52.0;35800000;Аэропорт;Ленинградский проспект;36с36;Динамо;ВТБ Арена парк
Sminex;developer;https://www.cian.ru/sale/flat/306341798/;Москва;sale;flat;4;13;2;86.1;233470000;Хамовники;Фрунзенская набережная;30;Фрунзенская;Клубный город-парк 
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/312471467/;Москва;sale;flat;24;26;2;70.3;60000000;Пресненский;;;Улица 1905 года;Republic
Среда;developer;https://www.cian.ru/sale/flat/304753618/;Москва;sale;flat;2;12;2;55.47;22440055;Кунцево;48-й кв-л;;Кунцевская;Среда на Кутузовском ЖК
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/312995365/;Москва;sale;flat;4;37;2;68.8;51900000;Хорошево-Мневники;Шелепихинская набережная;34к1;Шелепиха;Сердце Столицы
Upside Development;developer;https://www.cian.ru/sale/flat/308954462/;Москва;sale;flat;11;12;2;77.0;47740000;Даниловский;2-я Рощинская ;1;Тульская;Данилов дом
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/305326721/;Москва;sale;flat;3;12;2;66.0;82000000;Раменки;Мосфильмовская ;1к5;Ломоносовский проспект;Вишневый сад
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/304963966/;Москва;sale;flat;3;12;2;65.6;82000000;Раменки;Мосфильмовская ;1к5;Ломоносовский проспект;Вишневый сад
PIONEER;developer;https://www.cian.ru/sale/flat/315884920/;Москва;sale;flat;2;22;2;49.4;;Марьина роща;Прайд жилой квартал;;Савёловская;PRIDE
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/303065620/;Москва;sale;flat;15;15;2;69.7;38335000;Басманный; Новая Дорога;9;Электрозаводская;Bauman House
Novel Estates;real_estate_agent;https://www.cian.ru/sale/flat/316163099/;Москва;sale;flat;16;41;2;76.3;43500000;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/312278500/;Москва;sale;flat;2;10;2;67.8;71900000;Клубный дом в е Тверской2-комн. апартаменты;2/10 этаж;;;
Степанов и партнеры;real_estate_agent;https://www.cian.ru/sale/flat/298519016/;Москва;sale;flat;5;21;2;46.7;25000000;Хорошево-Мневники; Нижние Мневники;;Мнёвники;Остров
Capital Group;developer;https://www.cian.ru/sale/flat/288136857/;Москва;sale;flat;59;85;2;80.6;62832303;Пресненский;1-й Красногвардейский проезд;21с2;Москва-Сити;МФК ОКО
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/315022074/;Москва;sale;flat;6;6;2;72.3;45000000;Красносельский;Милютинский переулок;19/4С2;Тургеневская;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/313942680/;Москва;sale;flat;10;20;2;61.0;31000000;Левобережный;Ленинградское шоссе;69к2;Беломорская;Aquatoria
MR Group;developer;https://www.cian.ru/sale/flat/315159380/;Москва;sale;flat;7;13;2;84.6;138092580;Мещанский;Садовая-Сухаревская ;14;Цветной бульвар;Клубный дом Forum
MR Group;developer;https://www.cian.ru/sale/flat/306067943/;Москва;sale;flat;2;57;2;58.48;34573376;Филевский парк;;;Фили;Фили Сити ЖК
Sense Development;developer;https://www.cian.ru/sale/flat/313293888/;Москва;sale;flat;2;9;2;119.5;186420000;Мещанский;Малая Сухаревская площадь;;Сухаревская;PHANTOM
GloraX;developer;https://www.cian.ru/sale/flat/308572330/;Москва;sale;flat;2;21;2;76.65;41429999;Беговой; 1-я Ямского Поля;28С3;Белорусская;GloraX Premium Белорусская
Центр Инвест;developer;https://www.cian.ru/sale/flat/311744145/;Москва;sale;flat;7;9;2;69.9;75078515;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
КОРТРОС;developer;https://www.cian.ru/sale/flat/313183999/;Москва;sale;flat;18;51;2;80.2;28956210;Пресненский;Шмитовский проезд;39к4;Шелепиха;Headliner
Мангазея;developer;https://www.cian.ru/sale/flat/312935382/;Москва;sale;flat;2;21;2;74.2;38072020;Щукино;Щукинская ;3;Октябрьское поле;Интонация
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/311523695/;Москва;sale;flat;3;19;2;55.5;30525000;Щукино;;;Октябрьское поле;Театральный Квартал ЖК
Мангазея;developer;https://www.cian.ru/sale/flat/314906895/;Москва;sale;flat;14;24;2;68.8;;Левобережный;;;Беломорская;Мангазея на Речном ЖК
ID 129505320;developer;https://www.cian.ru/sale/flat/315688032/;Москва;sale;flat;7;15;2;53.7;59929200;Даниловский;;;Тульская;Дом 7 Даниловский
ID 129511878;developer;https://www.cian.ru/sale/flat/315732861/;Москва;sale;flat;7;35;2;45.8;24107600;Можайский;;к5;Давыдково;Родина Парк ЖК
FORMA;developer;https://www.cian.ru/sale/flat/312768751/;Москва;sale;flat;4;7;2;59.4;27496260;Даниловский;;;Павелецкая;PAVE
Центр Инвест;developer;https://www.cian.ru/sale/flat/310788202/;Москва;sale;flat;17;22;2;42.6;32304179;Красносельский;Большая Спасская ;35;Площадь трёх вокзалов;Dialog
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/313281163/;Москва;sale;flat;3;5;2;90.0;80000000;Гагаринский;Андреевская набережная;1;Воробьёвы горы;
Группа Родина;developer;https://www.cian.ru/sale/flat/315366351/;Москва;sale;flat;10;31;2;38.4;15076000;Ново-Переделкино;шоссе Боровское (дублер);;Новопеределкино;РОДИНА ПЕРЕДЕЛКИНО
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/312095964/;Москва;sale;flat;1;19;2;100.0;47000000;Хорошево-Мневники;Шелепихинская набережная;34к2;Шелепиха;Сердце Столицы
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/313907974/;Москва;sale;flat;3;9;2;46.1;10600000;Гольяново;Алтайская ;11;Гольяново;
MR Group;developer;https://www.cian.ru/sale/flat/307962102/;Москва;sale;flat;2;27;2;56.52;18467153;Покровское-Стрешнево;Волоколамское шоссе;95/1к11;Трикотажная;City Bay
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/313833366/;Москва;sale;flat;2;5;2;106.0;155000000;Тверской;Никольская ;10;Площадь Революции;St. Nickolas
Ильза Фомина;realtor;https://www.cian.ru/sale/flat/316104373/;Москва;sale;flat;8;9;2;42.0;20990000;Южнопортовый; Симоновский Вал;7К2;Пролетарская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/313946912/;Москва;sale;flat;2;7;2;137.1;630000000;Пресненский;Малая Бронная ;15;Пушкинская;Малая Бронная 15
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/315258027/;Москва;sale;flat;24;37;2;62.0;28500000;Новое предложение в е Беговой2-комн. квартира;62 м²;;;
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315681235/;Москва;sale;flat;34;39;2;49.0;28500000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Алексей Рыбаков;realtor;https://www.cian.ru/sale/flat/314588171/;Москва;sale;flat;1;5;2;43.0;10800000;Измайлово;Измайловский проезд;6К2;Измайловская;
ЛСР;developer;https://www.cian.ru/sale/flat/315584384/;Москва;sale;flat;13;23;2;65.1;23857262;Западное Дегунино;Северный ао;;Селигерская;Дмитровское небо ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/313083304/;Москва;sale;flat;8;9;2;37.2;18300000;Пресненский;переулок Волков;17;Краснопресненская;
Мангазея;developer;https://www.cian.ru/sale/flat/314906849/;Москва;sale;flat;8;12;2;71.5;;Левобережный;;;Беломорская;Мангазея на Речном ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/310765033/;Москва;sale;flat;15;22;2;56.0;28450000;Раменки; Столетова;15;Раменки;Мичуринский
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/310927579/;Москва;sale;flat;5;46;2;77.2;53422400;Хорошево-Мневники; Демьяна Бедного;вл24;Карамышевская;Высотка на Жукова
Донстрой;developer;https://www.cian.ru/sale/flat/315600980/;Москва;sale;flat;4;12;2;88.7;78792210;Раменки; Сергея Бондарчука;2;Мичуринский проспект;Река
Top Realty;real_estate_agent;https://www.cian.ru/sale/flat/315482007/;Москва;sale;flat;12;42;2;45.6;25000000;Филевский парк;Багратионовский проезд;5Ак1;Фили;Filicity
Основа;developer;https://www.cian.ru/sale/flat/311668052/;Москва;sale;flat;3;28;2;41.3;17110590;Хорошево-Мневники;;;Звенигородская;Эмоушен ЖК
OPN PARTNER;real_estate_agent;https://www.cian.ru/sale/flat/315905779/;Москва;sale;flat;4;20;2;60.0;15100000;Бирюлево Восточное;6-я Радиальная ;7/1к2;Царицыно;Царицыно-2
Sense Development;developer;https://www.cian.ru/sale/flat/306200146/;Москва;sale;flat;13;13;2;140.9;99873000;Даниловский; Даниловский Вал;1А;Тульская;Logos
Сбербанк;real_estate_agent;https://www.cian.ru/sale/flat/315990655/;Москва;sale;flat;9;10;2;64.7;16922200;Кунцево;5-я Мякининская ;20;Строгино;Клубный дом Рублево
Мангазея;developer;https://www.cian.ru/sale/flat/314458682/;Москва;sale;flat;4;31;2;49.9;20349220;Богородское;проезд 6-й Подбельского;;Бульвар Рокоссовского;Мангазея в Богородском
Home Expert;real_estate_agent;https://www.cian.ru/sale/flat/310069337/;Москва;sale;flat;7;28;2;74.7;29800000;Даниловский;1-я оч.;к7;Технопарк;Shagal
Forma;developer;https://www.cian.ru/sale/flat/311255397/;Москва;sale;flat;8;29;2;57.1;26717090;Печатники;;;Нагатинский Затон;Портлэнд ЖК
Мечты в квадрате;real_estate_agent;https://www.cian.ru/sale/flat/310998925/;Москва;sale;flat;41;53;2;60.4;31000000;Свиблово;проезд Серебрякова;11к2;Свиблово;Afi Tower
ID 129501929;developer;https://www.cian.ru/sale/flat/315683116/;Москва;sale;flat;2;26;2;46.6;21759348;Нагатинский затон;;;Южный порт;Дрим Рива ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302999320/;Москва;sale;flat;4;8;2;69.8;55022620;Хамовники;Смоленский бульвар;22/14;Смоленская;
Основа;developer;https://www.cian.ru/sale/flat/315116540/;Москва;sale;flat;2;29;2;42.1;14440300;Черемушки; Наметкина;вл10;Новые Черёмушки;Nametkin Tower
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/305062277/;Москва;sale;flat;4;7;2;64.7;84004000;Хамовники;Комсомольский проспект;42С2;Спортивная;Clerkenwell House
Колди;developer;https://www.cian.ru/sale/flat/302241477/;Москва;sale;flat;3;21;2;43.41;13336854;Нижегородский;;;Калитники;Н'айс Лофт ЖК
Stenoy;developer;https://www.cian.ru/sale/flat/300878826/;Москва;sale;flat;4;12;2;50.4;29836800;Преображенское;Электрозаводская ;60;Преображенская площадь;ARTEL
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315454326/;Москва;sale;flat;6;8;2;45.8;32000000;Красносельский; Маши Порываевой;38;Площадь трёх вокзалов;
PIONEER;developer;https://www.cian.ru/sale/flat/316062041/;Москва;sale;flat;2;25;2;57.02;24931025;Москворечье-Сабурово;;6;Варшавская;Лайф Варшавская ЖК
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/315959824/;Москва;sale;flat;2;8;2;55.0;18900000;Соколиная гора;проспект Буденного;27;Соколиная гора;
ФСК;developer;https://www.cian.ru/sale/flat/313001777/;Москва;sale;flat;51;57;2;45.6;;Хорошевский;;;;Амбер Сити ЖК
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/312970619/;Москва;sale;flat;14;24;2;46.1;30400000;Очаково-Матвеевское;Нежинская ;5к2;Матвеевская;Городские резиденции SPIRES
St Michael;developer;https://www.cian.ru/sale/flat/303024987/;Москва;sale;flat;17;21;2;59.4;30165310;Хорошевский;9Ак7;9Ак7;Полежаевская;Зорге 9 ЖК
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/314272034/;Москва;sale;flat;5;18;2;79.7;42000000;Хорошево-Мневники;Карамышевская набережная;36;Народное Ополчение;Wellton park
Рублево-Архангельское;developer;https://www.cian.ru/sale/flat/312096028/;Москва;sale;flat;3;7;2;75.5;29067500;;;В17 кв-л;Серебряный Бор;Сберсити ЖК
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/315460620/;Москва;sale;flat;8;15;2;66.3;45300000;Беговой;Северный ао;к3;Белорусская;Слава ЖК
